id,pincode,city,state,country,created_at,updated_at
9015,516396,Proddatur,Andhra Pradesh,India,2021-07-06,2021-07-06
9016,516401,Proddatur,Andhra Pradesh,India,2021-07-06,2021-07-06
9017,516411,Proddatur,Andhra Pradesh,India,2021-07-06,2021-07-06
9018,516421,Proddatur,Andhra Pradesh,India,2021-07-06,2021-07-06
9019,516431,Proddatur,Andhra Pradesh,India,2021-07-06,2021-07-06
9020,516432,Proddatur,Andhra Pradesh,India,2021-07-06,2021-07-06
9021,516433,Proddatur,Andhra Pradesh,India,2021-07-06,2021-07-06
9022,516434,Proddatur,Andhra Pradesh,India,2021-07-06,2021-07-06
9023,516439,Proddatur,Andhra Pradesh,India,2021-07-06,2021-07-06
9024,516444,Proddatur,Andhra Pradesh,India,2021-07-06,2021-07-06
9025,516454,Proddatur,Andhra Pradesh,India,2021-07-06,2021-07-06
9026,516464,Proddatur,Andhra Pradesh,India,2021-07-06,2021-07-06
9027,516474,Proddatur,Andhra Pradesh,India,2021-07-06,2021-07-06
9028,516484,Proddatur,Andhra Pradesh,India,2021-07-06,2021-07-06
9029,516501,Cuddapah,Andhra Pradesh,India,2021-07-06,2021-07-06
9030,516502,Cuddapah,Andhra Pradesh,India,2021-07-06,2021-07-06
9031,516503,Cuddapah,Andhra Pradesh,India,2021-07-06,2021-07-06
9032,516504,Cuddapah,Andhra Pradesh,India,2021-07-06,2021-07-06
9033,516505,Cuddapah,Andhra Pradesh,India,2021-07-06,2021-07-06
9034,517001,Chittoor,Andhra Pradesh,India,2021-07-06,2021-07-06
9035,517002,Chittoor,Andhra Pradesh,India,2021-07-06,2021-07-06
9036,517004,Chittoor,Andhra Pradesh,India,2021-07-06,2021-07-06
9037,517101,Tirupati,Andhra Pradesh,India,2021-07-06,2021-07-06
9038,517102,Tirupati,Andhra Pradesh,India,2021-07-06,2021-07-06
9039,517112,Tirupati,Andhra Pradesh,India,2021-07-06,2021-07-06
9040,517113,Tirupati,Andhra Pradesh,India,2021-07-06,2021-07-06
9041,517123,Chittoor,Andhra Pradesh,India,2021-07-06,2021-07-06
9042,517124,Chittoor,Andhra Pradesh,India,2021-07-06,2021-07-06
9043,517125,Chittoor,Andhra Pradesh,India,2021-07-06,2021-07-06
9044,517126,Chittoor,Andhra Pradesh,India,2021-07-06,2021-07-06
9045,517127,Chittoor,Andhra Pradesh,India,2021-07-06,2021-07-06
9046,517128,Chittoor,Andhra Pradesh,India,2021-07-06,2021-07-06
9047,517129,Chittoor,Andhra Pradesh,India,2021-07-06,2021-07-06
9048,517130,Chittoor,Andhra Pradesh,India,2021-07-06,2021-07-06
9049,517131,Chittoor,Andhra Pradesh,India,2021-07-06,2021-07-06
9050,517132,Chittoor,Andhra Pradesh,India,2021-07-06,2021-07-06
9051,517152,Tirupati,Andhra Pradesh,India,2021-07-06,2021-07-06
9052,517167,Chittoor,Andhra Pradesh,India,2021-07-06,2021-07-06
9053,517172,Tirupati,Andhra Pradesh,India,2021-07-06,2021-07-06
9054,517192,Tirupati,Andhra Pradesh,India,2021-07-06,2021-07-06
9055,517193,Tirupati,Andhra Pradesh,India,2021-07-06,2021-07-06
9056,517194,Tirupati,Andhra Pradesh,India,2021-07-06,2021-07-06
9057,517213,Tirupati,Andhra Pradesh,India,2021-07-06,2021-07-06
9058,517214,Tirupati,Andhra Pradesh,India,2021-07-06,2021-07-06
9059,517234,Tirupati,Andhra Pradesh,India,2021-07-06,2021-07-06
9060,517235,Tirupati,Andhra Pradesh,India,2021-07-06,2021-07-06
9061,517236,Tirupati,Andhra Pradesh,India,2021-07-06,2021-07-06
9062,517237,Tirupati,Andhra Pradesh,India,2021-07-06,2021-07-06
9063,517247,Chittoor,Andhra Pradesh,India,2021-07-06,2021-07-06
9064,517257,Chittoor,Andhra Pradesh,India,2021-07-06,2021-07-06
9065,517277,Tirupati,Andhra Pradesh,India,2021-07-06,2021-07-06
9066,517280,Chittoor,Andhra Pradesh,India,2021-07-06,2021-07-06
9067,517291,Tirupati,Andhra Pradesh,India,2021-07-06,2021-07-06
9068,517297,Tirupati,Andhra Pradesh,India,2021-07-06,2021-07-06
9069,517299,Tirupati,Andhra Pradesh,India,2021-07-06,2021-07-06
9070,517305,Tirupati,Andhra Pradesh,India,2021-07-06,2021-07-06
9071,517319,Chittoor,Andhra Pradesh,India,2021-07-06,2021-07-06
9072,517325,Chittoor,Andhra Pradesh,India,2021-07-06,2021-07-06
9073,517326,Chittoor,Andhra Pradesh,India,2021-07-06,2021-07-06
9074,517350,Chittoor,Andhra Pradesh,India,2021-07-06,2021-07-06
9075,517351,Chittoor,Andhra Pradesh,India,2021-07-06,2021-07-06
9076,517352,Chittoor,Andhra Pradesh,India,2021-07-06,2021-07-06
9077,517370,Chittoor,Andhra Pradesh,India,2021-07-06,2021-07-06
9078,517390,Chittoor,Andhra Pradesh,India,2021-07-06,2021-07-06
9079,517391,Chittoor,Andhra Pradesh,India,2021-07-06,2021-07-06
9080,517401,Chittoor,Andhra Pradesh,India,2021-07-06,2021-07-06
9081,517403,Chittoor,Andhra Pradesh,India,2021-07-06,2021-07-06
9082,517408,Chittoor,Andhra Pradesh,India,2021-07-06,2021-07-06
9083,517414,Chittoor,Andhra Pradesh,India,2021-07-06,2021-07-06
9084,517415,Chittoor,Andhra Pradesh,India,2021-07-06,2021-07-06
9085,517416,Chittoor,Andhra Pradesh,India,2021-07-06,2021-07-06
9086,517417,Chittoor,Andhra Pradesh,India,2021-07-06,2021-07-06
9087,517418,Chittoor,Andhra Pradesh,India,2021-07-06,2021-07-06
9088,517419,Chittoor,Andhra Pradesh,India,2021-07-06,2021-07-06
9089,517421,Chittoor,Andhra Pradesh,India,2021-07-06,2021-07-06
9090,517422,Chittoor,Andhra Pradesh,India,2021-07-06,2021-07-06
9091,517423,Chittoor,Andhra Pradesh,India,2021-07-06,2021-07-06
9092,517424,Chittoor,Andhra Pradesh,India,2021-07-06,2021-07-06
9093,517425,Chittoor,Andhra Pradesh,India,2021-07-06,2021-07-06
9094,517426,Chittoor,Andhra Pradesh,India,2021-07-06,2021-07-06
9095,517429,Chittoor,Andhra Pradesh,India,2021-07-06,2021-07-06
9096,517432,Chittoor,Andhra Pradesh,India,2021-07-06,2021-07-06
9097,517501,Tirupati,Andhra Pradesh,India,2021-07-06,2021-07-06
9098,517502,Tirupati,Andhra Pradesh,India,2021-07-06,2021-07-06
9099,517503,Tirupati,Andhra Pradesh,India,2021-07-06,2021-07-06
9100,517504,Tirupati,Andhra Pradesh,India,2021-07-06,2021-07-06
9101,517505,Tirupati,Andhra Pradesh,India,2021-07-06,2021-07-06
9102,517506,Tirupati,Andhra Pradesh,India,2021-07-06,2021-07-06
9103,517507,Tirupati,Andhra Pradesh,India,2021-07-06,2021-07-06
9104,517520,Tirupati,Andhra Pradesh,India,2021-07-06,2021-07-06
9105,517526,Tirupati,Andhra Pradesh,India,2021-07-06,2021-07-06
9106,517536,Tirupati,Andhra Pradesh,India,2021-07-06,2021-07-06
9107,517541,Tirupati,Andhra Pradesh,India,2021-07-06,2021-07-06
9108,517551,Tirupati,Andhra Pradesh,India,2021-07-06,2021-07-06
9109,517561,Tirupati,Andhra Pradesh,India,2021-07-06,2021-07-06
9110,517569,Tirupati,Andhra Pradesh,India,2021-07-06,2021-07-06
9111,517571,Tirupati,Andhra Pradesh,India,2021-07-06,2021-07-06
9112,517581,Tirupati,Andhra Pradesh,India,2021-07-06,2021-07-06
9113,517582,Tirupati,Andhra Pradesh,India,2021-07-06,2021-07-06
9114,517583,Tirupati,Andhra Pradesh,India,2021-07-06,2021-07-06
9115,517584,Tirupati,Andhra Pradesh,India,2021-07-06,2021-07-06
9116,517586,Tirupati,Andhra Pradesh,India,2021-07-06,2021-07-06
9117,517587,Tirupati,Andhra Pradesh,India,2021-07-06,2021-07-06
9118,517588,Tirupati,Andhra Pradesh,India,2021-07-06,2021-07-06
9119,517589,Tirupati,Andhra Pradesh,India,2021-07-06,2021-07-06
9120,517590,Tirupati,Andhra Pradesh,India,2021-07-06,2021-07-06
9121,517591,Tirupati,Andhra Pradesh,India,2021-07-06,2021-07-06
9122,517592,Tirupati,Andhra Pradesh,India,2021-07-06,2021-07-06
9123,517599,Chittoor,Andhra Pradesh,India,2021-07-06,2021-07-06
9124,517619,Tirupati,Andhra Pradesh,India,2021-07-06,2021-07-06
9125,517620,Tirupati,Andhra Pradesh,India,2021-07-06,2021-07-06
9126,517640,Tirupati,Andhra Pradesh,India,2021-07-06,2021-07-06
9127,517641,Tirupati,Andhra Pradesh,India,2021-07-06,2021-07-06
9128,517642,Tirupati,Andhra Pradesh,India,2021-07-06,2021-07-06
9129,517643,Tirupati,Andhra Pradesh,India,2021-07-06,2021-07-06
9130,517644,Tirupati,Andhra Pradesh,India,2021-07-06,2021-07-06
9131,517645,Tirupati,Andhra Pradesh,India,2021-07-06,2021-07-06
9132,518001,Kurnool,Andhra Pradesh,India,2021-07-06,2021-07-06
9133,518002,Kurnool,Andhra Pradesh,India,2021-07-06,2021-07-06
9134,518003,Kurnool,Andhra Pradesh,India,2021-07-06,2021-07-06
9135,518004,Kurnool,Andhra Pradesh,India,2021-07-06,2021-07-06
9136,518005,Kurnool,Andhra Pradesh,India,2021-07-06,2021-07-06
9137,518006,Kurnool,Andhra Pradesh,India,2021-07-06,2021-07-06
9138,518007,Kurnool,Andhra Pradesh,India,2021-07-06,2021-07-06
9139,518010,Kurnool,Andhra Pradesh,India,2021-07-06,2021-07-06
9140,518101,Kurnool,Andhra Pradesh,India,2021-07-06,2021-07-06
9141,518102,Kurnool,Andhra Pradesh,India,2021-07-06,2021-07-06
9142,518112,Nandyal,Andhra Pradesh,India,2021-07-06,2021-07-06
9143,518122,Nandyal,Andhra Pradesh,India,2021-07-06,2021-07-06
9144,518123,Nandyal,Andhra Pradesh,India,2021-07-06,2021-07-06
9145,518124,Nandyal,Andhra Pradesh,India,2021-07-06,2021-07-06
9146,518134,Nandyal,Andhra Pradesh,India,2021-07-06,2021-07-06
9147,518135,Nandyal,Andhra Pradesh,India,2021-07-06,2021-07-06
9148,518145,Nandyal,Andhra Pradesh,India,2021-07-06,2021-07-06
9149,518155,Nandyal,Andhra Pradesh,India,2021-07-06,2021-07-06
9150,518165,Nandyal,Andhra Pradesh,India,2021-07-06,2021-07-06
9151,518166,Nandyal,Andhra Pradesh,India,2021-07-06,2021-07-06
9152,518176,Nandyal,Andhra Pradesh,India,2021-07-06,2021-07-06
9153,518186,Nandyal,Andhra Pradesh,India,2021-07-06,2021-07-06
9154,518196,Nandyal,Andhra Pradesh,India,2021-07-06,2021-07-06
9155,518206,Kurnool,Andhra Pradesh,India,2021-07-06,2021-07-06
9156,518216,Kurnool,Andhra Pradesh,India,2021-07-06,2021-07-06
9157,518217,Kurnool,Andhra Pradesh,India,2021-07-06,2021-07-06
9158,518218,Kurnool,Andhra Pradesh,India,2021-07-06,2021-07-06
9159,518220,Kurnool,Andhra Pradesh,India,2021-07-06,2021-07-06
9160,518221,Kurnool,Andhra Pradesh,India,2021-07-06,2021-07-06
9161,518222,Kurnool,Andhra Pradesh,India,2021-07-06,2021-07-06
9162,518225,Kurnool,Andhra Pradesh,India,2021-07-06,2021-07-06
9163,518301,Kurnool,Andhra Pradesh,India,2021-07-06,2021-07-06
9164,518302,Kurnool,Andhra Pradesh,India,2021-07-06,2021-07-06
9165,518308,Kurnool,Andhra Pradesh,India,2021-07-06,2021-07-06
9166,518313,Kurnool,Andhra Pradesh,India,2021-07-06,2021-07-06
9167,518323,Kurnool,Andhra Pradesh,India,2021-07-06,2021-07-06
9168,518333,Kurnool,Andhra Pradesh,India,2021-07-06,2021-07-06
9169,518343,Kurnool,Andhra Pradesh,India,2021-07-06,2021-07-06
9170,518344,Kurnool,Andhra Pradesh,India,2021-07-06,2021-07-06
9171,518345,Kurnool,Andhra Pradesh,India,2021-07-06,2021-07-06
9172,518346,Kurnool,Andhra Pradesh,India,2021-07-06,2021-07-06
9173,518347,Kurnool,Andhra Pradesh,India,2021-07-06,2021-07-06
9174,518348,Kurnool,Andhra Pradesh,India,2021-07-06,2021-07-06
9175,518349,Kurnool,Andhra Pradesh,India,2021-07-06,2021-07-06
9176,518350,Kurnool,Andhra Pradesh,India,2021-07-06,2021-07-06
9177,518360,Kurnool,Andhra Pradesh,India,2021-07-06,2021-07-06
9178,518380,Kurnool,Andhra Pradesh,India,2021-07-06,2021-07-06
9179,518385,Kurnool,Andhra Pradesh,India,2021-07-06,2021-07-06
9180,518390,Kurnool,Andhra Pradesh,India,2021-07-06,2021-07-06
9181,518395,Kurnool,Andhra Pradesh,India,2021-07-06,2021-07-06
9182,518396,Kurnool,Andhra Pradesh,India,2021-07-06,2021-07-06
9183,518401,Kurnool,Andhra Pradesh,India,2021-07-06,2021-07-06
9184,518405,Kurnool,Andhra Pradesh,India,2021-07-06,2021-07-06
9185,518411,Kurnool,Andhra Pradesh,India,2021-07-06,2021-07-06
9186,518412,Kurnool,Andhra Pradesh,India,2021-07-06,2021-07-06
9187,518422,Kurnool,Andhra Pradesh,India,2021-07-06,2021-07-06
9188,518432,Kurnool,Andhra Pradesh,India,2021-07-06,2021-07-06
9189,518442,Kurnool,Andhra Pradesh,India,2021-07-06,2021-07-06
9190,518452,Kurnool,Andhra Pradesh,India,2021-07-06,2021-07-06
9191,518462,Kurnool,Andhra Pradesh,India,2021-07-06,2021-07-06
9192,518463,Kurnool,Andhra Pradesh,India,2021-07-06,2021-07-06
9193,518464,Kurnool,Andhra Pradesh,India,2021-07-06,2021-07-06
9194,518465,Kurnool,Andhra Pradesh,India,2021-07-06,2021-07-06
9195,518466,Kurnool,Andhra Pradesh,India,2021-07-06,2021-07-06
9196,518467,Kurnool,Andhra Pradesh,India,2021-07-06,2021-07-06
9197,518468,Kurnool,Andhra Pradesh,India,2021-07-06,2021-07-06
9198,518501,Nandyal,Andhra Pradesh,India,2021-07-06,2021-07-06
9199,518502,Nandyal,Andhra Pradesh,India,2021-07-06,2021-07-06
9200,518508,Kurnool,Andhra Pradesh,India,2021-07-06,2021-07-06
9201,518510,Nandyal,Andhra Pradesh,India,2021-07-06,2021-07-06
9202,518511,Nandyal,Andhra Pradesh,India,2021-07-06,2021-07-06
9203,518512,Nandyal,Andhra Pradesh,India,2021-07-06,2021-07-06
9204,518513,Nandyal,Andhra Pradesh,India,2021-07-06,2021-07-06
9205,518523,Nandyal,Andhra Pradesh,India,2021-07-06,2021-07-06
9206,518533,Kurnool,Andhra Pradesh,India,2021-07-06,2021-07-06
9207,518543,Nandyal,Andhra Pradesh,India,2021-07-06,2021-07-06
9208,518553,Nandyal,Andhra Pradesh,India,2021-07-06,2021-07-06
9209,518563,Nandyal,Andhra Pradesh,India,2021-07-06,2021-07-06
9210,518573,Nandyal,Andhra Pradesh,India,2021-07-06,2021-07-06
9211,518583,Nandyal,Andhra Pradesh,India,2021-07-06,2021-07-06
9212,518593,Nandyal,Andhra Pradesh,India,2021-07-06,2021-07-06
9213,518594,Nandyal,Andhra Pradesh,India,2021-07-06,2021-07-06
9214,518598,Kurnool,Andhra Pradesh,India,2021-07-06,2021-07-06
9215,518599,Kurnool,Andhra Pradesh,India,2021-07-06,2021-07-06
9216,518674,Nandyal,Andhra Pradesh,India,2021-07-06,2021-07-06
9217,520001,Vijayawada,Andhra Pradesh,India,2021-07-06,2021-07-06
9218,520002,Vijayawada,Andhra Pradesh,India,2021-07-06,2021-07-06
9219,520003,Vijayawada,Andhra Pradesh,India,2021-07-06,2021-07-06
9220,520004,Vijayawada,Andhra Pradesh,India,2021-07-06,2021-07-06
9221,520007,Vijayawada,Andhra Pradesh,India,2021-07-06,2021-07-06
9222,520008,Vijayawada,Andhra Pradesh,India,2021-07-06,2021-07-06
9223,520010,Vijayawada,Andhra Pradesh,India,2021-07-06,2021-07-06
9224,520011,Vijayawada,Andhra Pradesh,India,2021-07-06,2021-07-06
9225,520012,Vijayawada,Andhra Pradesh,India,2021-07-06,2021-07-06
9226,520013,Vijayawada,Andhra Pradesh,India,2021-07-06,2021-07-06
9227,520015,Vijayawada,Andhra Pradesh,India,2021-07-06,2021-07-06
9228,521001,Machilipatnam,Andhra Pradesh,India,2021-07-06,2021-07-06
9229,521002,Machilipatnam,Andhra Pradesh,India,2021-07-06,2021-07-06
9230,521003,Machilipatnam,Andhra Pradesh,India,2021-07-06,2021-07-06
9231,521101,Vijayawada,Andhra Pradesh,India,2021-07-06,2021-07-06
9232,521102,Vijayawada,Andhra Pradesh,India,2021-07-06,2021-07-06
9233,521104,Vijayawada,Andhra Pradesh,India,2021-07-06,2021-07-06
9234,521105,Gudivada,Andhra Pradesh,India,2021-07-06,2021-07-06
9235,521106,Gudivada,Andhra Pradesh,India,2021-07-06,2021-07-06
9236,521107,Vijayawada,Andhra Pradesh,India,2021-07-06,2021-07-06
9237,521108,Vijayawada,Andhra Pradesh,India,2021-07-06,2021-07-06
9238,521109,Vijayawada,Andhra Pradesh,India,2021-07-06,2021-07-06
9239,521110,Vijayawada,Andhra Pradesh,India,2021-07-06,2021-07-06
9240,521111,Gudivada,Andhra Pradesh,India,2021-07-06,2021-07-06
9241,521120,Machilipatnam,Andhra Pradesh,India,2021-07-06,2021-07-06
9242,521121,Machilipatnam,Andhra Pradesh,India,2021-07-06,2021-07-06
9243,521122,Machilipatnam,Andhra Pradesh,India,2021-07-06,2021-07-06
9244,521125,Machilipatnam,Andhra Pradesh,India,2021-07-06,2021-07-06
9245,521126,Machilipatnam,Andhra Pradesh,India,2021-07-06,2021-07-06
9246,521130,Machilipatnam,Andhra Pradesh,India,2021-07-06,2021-07-06
9247,521131,Machilipatnam,Andhra Pradesh,India,2021-07-06,2021-07-06
9248,521132,Machilipatnam,Andhra Pradesh,India,2021-07-06,2021-07-06
9249,521133,Machilipatnam,Andhra Pradesh,India,2021-07-06,2021-07-06
9250,521134,Vijayawada,Andhra Pradesh,India,2021-07-06,2021-07-06
9251,521135,Machilipatnam,Andhra Pradesh,India,2021-07-06,2021-07-06
9252,521136,Machilipatnam,Andhra Pradesh,India,2021-07-06,2021-07-06
9253,521137,Vijayawada,Andhra Pradesh,India,2021-07-06,2021-07-06
9254,521138,Machilipatnam,Andhra Pradesh,India,2021-07-06,2021-07-06
9255,521139,Vijayawada,Andhra Pradesh,India,2021-07-06,2021-07-06
9256,521148,Gudivada,Andhra Pradesh,India,2021-07-06,2021-07-06
9257,521149,Machilipatnam,Andhra Pradesh,India,2021-07-06,2021-07-06
9258,521150,Machilipatnam,Andhra Pradesh,India,2021-07-06,2021-07-06
9259,521151,Vijayawada,Andhra Pradesh,India,2021-07-06,2021-07-06
9260,521153,Vijayawada,Andhra Pradesh,India,2021-07-06,2021-07-06
9261,521156,Machilipatnam,Andhra Pradesh,India,2021-07-06,2021-07-06
9262,521157,Machilipatnam,Andhra Pradesh,India,2021-07-06,2021-07-06
9263,521158,Machilipatnam,Andhra Pradesh,India,2021-07-06,2021-07-06
9264,521162,Machilipatnam,Andhra Pradesh,India,2021-07-06,2021-07-06
9265,521163,Vijayawada,Andhra Pradesh,India,2021-07-06,2021-07-06
9266,521164,Vijayawada,Andhra Pradesh,India,2021-07-06,2021-07-06
9267,521165,Vijayawada,Andhra Pradesh,India,2021-07-06,2021-07-06
9268,521170,Vijayawada,Andhra Pradesh,India,2021-07-06,2021-07-06
9269,521175,Vijayawada,Andhra Pradesh,India,2021-07-06,2021-07-06
9270,521178,Vijayawada,Andhra Pradesh,India,2021-07-06,2021-07-06
9271,521180,Vijayawada,Andhra Pradesh,India,2021-07-06,2021-07-06
9272,521181,Vijayawada,Andhra Pradesh,India,2021-07-06,2021-07-06
9273,521182,Vijayawada,Andhra Pradesh,India,2021-07-06,2021-07-06
9274,521183,Vijayawada,Andhra Pradesh,India,2021-07-06,2021-07-06
9275,521185,Vijayawada,Andhra Pradesh,India,2021-07-06,2021-07-06
9276,521190,Vijayawada,Andhra Pradesh,India,2021-07-06,2021-07-06
9277,521201,Gudivada,Andhra Pradesh,India,2021-07-06,2021-07-06
9278,521202,Gudivada,Andhra Pradesh,India,2021-07-06,2021-07-06
9279,521207,Gudivada,Andhra Pradesh,India,2021-07-06,2021-07-06
9280,521211,Vijayawada,Andhra Pradesh,India,2021-07-06,2021-07-06
9281,521212,Vijayawada,Andhra Pradesh,India,2021-07-06,2021-07-06
9282,521213,Gudivada,Andhra Pradesh,India,2021-07-06,2021-07-06
9283,521214,Gudivada,Andhra Pradesh,India,2021-07-06,2021-07-06
9284,521215,Gudivada,Andhra Pradesh,India,2021-07-06,2021-07-06
9285,521225,Vijayawada,Andhra Pradesh,India,2021-07-06,2021-07-06
9286,521226,Vijayawada,Andhra Pradesh,India,2021-07-06,2021-07-06
9287,521227,Vijayawada,Andhra Pradesh,India,2021-07-06,2021-07-06
9288,521228,Vijayawada,Andhra Pradesh,India,2021-07-06,2021-07-06
9289,521229,Vijayawada,Andhra Pradesh,India,2021-07-06,2021-07-06
9290,521230,Vijayawada,Andhra Pradesh,India,2021-07-06,2021-07-06
9291,521235,Vijayawada,Andhra Pradesh,India,2021-07-06,2021-07-06
9292,521241,Vijayawada,Andhra Pradesh,India,2021-07-06,2021-07-06
9293,521245,Vijayawada,Andhra Pradesh,India,2021-07-06,2021-07-06
9294,521246,Vijayawada,Andhra Pradesh,India,2021-07-06,2021-07-06
9295,521247,Vijayawada,Andhra Pradesh,India,2021-07-06,2021-07-06
9296,521250,Vijayawada,Andhra Pradesh,India,2021-07-06,2021-07-06
9297,521256,Vijayawada,Andhra Pradesh,India,2021-07-06,2021-07-06
9298,521260,Gudivada,Andhra Pradesh,India,2021-07-06,2021-07-06
9299,521261,Gudivada,Andhra Pradesh,India,2021-07-06,2021-07-06
9300,521263,Gudivada,Andhra Pradesh,India,2021-07-06,2021-07-06
9301,521286,Vijayawada,Andhra Pradesh,India,2021-07-06,2021-07-06
9302,521301,Gudivada,Andhra Pradesh,India,2021-07-06,2021-07-06
9303,521311,Gudivada,Andhra Pradesh,India,2021-07-06,2021-07-06
9304,521312,Gudivada,Andhra Pradesh,India,2021-07-06,2021-07-06
9305,521321,Gudivada,Andhra Pradesh,India,2021-07-06,2021-07-06
9306,521322,Gudivada,Andhra Pradesh,India,2021-07-06,2021-07-06
9307,521323,Gudivada,Andhra Pradesh,India,2021-07-06,2021-07-06
9308,521324,Gudivada,Andhra Pradesh,India,2021-07-06,2021-07-06
9309,521325,Gudivada,Andhra Pradesh,India,2021-07-06,2021-07-06
9310,521326,Gudivada,Andhra Pradesh,India,2021-07-06,2021-07-06
9311,521327,Gudivada,Andhra Pradesh,India,2021-07-06,2021-07-06
9312,521328,Machilipatnam,Andhra Pradesh,India,2021-07-06,2021-07-06
9313,521329,Gudivada,Andhra Pradesh,India,2021-07-06,2021-07-06
9314,521330,Gudivada,Andhra Pradesh,India,2021-07-06,2021-07-06
9315,521331,Machilipatnam,Andhra Pradesh,India,2021-07-06,2021-07-06
9316,521332,Machilipatnam,Andhra Pradesh,India,2021-07-06,2021-07-06
9317,521333,Gudivada,Andhra Pradesh,India,2021-07-06,2021-07-06
9318,521340,Gudivada,Andhra Pradesh,India,2021-07-06,2021-07-06
9319,521343,Gudivada,Andhra Pradesh,India,2021-07-06,2021-07-06
9320,521344,Gudivada,Andhra Pradesh,India,2021-07-06,2021-07-06
9321,521345,Gudivada,Andhra Pradesh,India,2021-07-06,2021-07-06
9322,521356,Machilipatnam,Andhra Pradesh,India,2021-07-06,2021-07-06
9323,521366,Machilipatnam,Andhra Pradesh,India,2021-07-06,2021-07-06
9324,521369,Machilipatnam,Andhra Pradesh,India,2021-07-06,2021-07-06
9325,521390,Gudivada,Andhra Pradesh,India,2021-07-06,2021-07-06
9326,521401,Vijayawada,Andhra Pradesh,India,2021-07-06,2021-07-06
9327,521402,Vijayawada,Andhra Pradesh,India,2021-07-06,2021-07-06
9328,521403,Vijayawada,Andhra Pradesh,India,2021-07-06,2021-07-06
9329,521456,Vijayawada,Andhra Pradesh,India,2021-07-06,2021-07-06
9330,521457,Vijayawada,Andhra Pradesh,India,2021-07-06,2021-07-06
9331,522001,Guntur,Andhra Pradesh,India,2021-07-06,2021-07-06
9332,522002,Guntur,Andhra Pradesh,India,2021-07-06,2021-07-06
9333,522003,Guntur,Andhra Pradesh,India,2021-07-06,2021-07-06
9334,522004,Guntur,Andhra Pradesh,India,2021-07-06,2021-07-06
9335,522005,Guntur,Andhra Pradesh,India,2021-07-06,2021-07-06
9336,522006,Guntur,Andhra Pradesh,India,2021-07-06,2021-07-06
9337,522007,Guntur,Andhra Pradesh,India,2021-07-06,2021-07-06
9338,522009,Guntur,Andhra Pradesh,India,2021-07-06,2021-07-06
9339,522015,Guntur,Andhra Pradesh,India,2021-07-06,2021-07-06
9340,522016,Guntur,Andhra Pradesh,India,2021-07-06,2021-07-06
9341,522017,Guntur,Andhra Pradesh,India,2021-07-06,2021-07-06
9342,522018,Guntur,Andhra Pradesh,India,2021-07-06,2021-07-06
9343,522019,Guntur,Andhra Pradesh,India,2021-07-06,2021-07-06
9344,522020,Guntur,Andhra Pradesh,India,2021-07-06,2021-07-06
9345,522034,Guntur,Andhra Pradesh,India,2021-07-06,2021-07-06
9346,522101,Tenali,Andhra Pradesh,India,2021-07-06,2021-07-06
9347,522102,Tenali,Andhra Pradesh,India,2021-07-06,2021-07-06
9348,522111,Tenali,Andhra Pradesh,India,2021-07-06,2021-07-06
9349,522112,Guntur,Andhra Pradesh,India,2021-07-06,2021-07-06
9350,522113,Tenali,Andhra Pradesh,India,2021-07-06,2021-07-06
9351,522124,Tenali,Andhra Pradesh,India,2021-07-06,2021-07-06
9352,522201,Tenali,Andhra Pradesh,India,2021-07-06,2021-07-06
9353,522202,Tenali,Andhra Pradesh,India,2021-07-06,2021-07-06
9354,522211,Tenali,Andhra Pradesh,India,2021-07-06,2021-07-06
9355,522212,Tenali,Andhra Pradesh,India,2021-07-06,2021-07-06
9356,522213,Tenali,Andhra Pradesh,India,2021-07-06,2021-07-06
9357,522233,Narasaraopet,Andhra Pradesh,India,2021-07-06,2021-07-06
9358,522234,Narasaraopet,Andhra Pradesh,India,2021-07-06,2021-07-06
9359,522235,Guntur,Andhra Pradesh,India,2021-07-06,2021-07-06
9360,522236,Guntur,Andhra Pradesh,India,2021-07-06,2021-07-06
9361,522237,Guntur,Andhra Pradesh,India,2021-07-06,2021-07-06
9362,522256,Tenali,Andhra Pradesh,India,2021-07-06,2021-07-06
9363,522257,Tenali,Andhra Pradesh,India,2021-07-06,2021-07-06
9364,522258,Tenali,Andhra Pradesh,India,2021-07-06,2021-07-06
9365,522259,Tenali,Andhra Pradesh,India,2021-07-06,2021-07-06
9366,522261,Tenali,Andhra Pradesh,India,2021-07-06,2021-07-06
9367,522262,Tenali,Andhra Pradesh,India,2021-07-06,2021-07-06
9368,522264,Tenali,Andhra Pradesh,India,2021-07-06,2021-07-06
9369,522265,Tenali,Andhra Pradesh,India,2021-07-06,2021-07-06
9370,522268,Tenali,Andhra Pradesh,India,2021-07-06,2021-07-06
9371,522301,Tenali,Andhra Pradesh,India,2021-07-06,2021-07-06
9372,522302,Guntur,Andhra Pradesh,India,2021-07-06,2021-07-06
9373,522303,Guntur,Andhra Pradesh,India,2021-07-06,2021-07-06
9374,522304,Tenali,Andhra Pradesh,India,2021-07-06,2021-07-06
9375,522305,Guntur,Andhra Pradesh,India,2021-07-06,2021-07-06
9376,522306,Tenali,Andhra Pradesh,India,2021-07-06,2021-07-06
9377,522307,Tenali,Andhra Pradesh,India,2021-07-06,2021-07-06
9378,522308,Tenali,Andhra Pradesh,India,2021-07-06,2021-07-06
9379,522309,Tenali,Andhra Pradesh,India,2021-07-06,2021-07-06
9380,522310,Tenali,Andhra Pradesh,India,2021-07-06,2021-07-06
